"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","INDPROD","TOT","IDX2010","M","1995-12",58.43736,
"AUT","INDPROD","TOT","IDX2010","M","1996-01",57.41368,
"AUT","INDPROD","TOT","IDX2010","M","1996-02",58.42416,
"AUT","INDPROD","TOT","IDX2010","M","1996-03",57.87299,
"AUT","INDPROD","TOT","IDX2010","M","1996-04",57.78113,
"AUT","INDPROD","TOT","IDX2010","M","1996-05",58.51603,
"AUT","INDPROD","TOT","IDX2010","M","1996-06",59.0672,
"AUT","INDPROD","TOT","IDX2010","M","1996-07",59.15906,
"AUT","INDPROD","TOT","IDX2010","M","1996-08",59.34278,
"AUT","INDPROD","TOT","IDX2010","M","1996-09",60.2614,
"AUT","INDPROD","TOT","IDX2010","M","1996-10",59.43464,
"AUT","INDPROD","TOT","IDX2010","M","1996-11",60.07767,
"AUT","INDPROD","TOT","IDX2010","M","1996-12",61.08816,
"AUT","INDPROD","TOT","IDX2010","M","1997-01",62.74167,
"AUT","INDPROD","TOT","IDX2010","M","1997-02",61.91491,
"AUT","INDPROD","TOT","IDX2010","M","1997-03",61.91491,
"AUT","INDPROD","TOT","IDX2010","M","1997-04",62.83353,
"AUT","INDPROD","TOT","IDX2010","M","1997-05",60.90443,
"AUT","INDPROD","TOT","IDX2010","M","1997-06",62.37422,
"AUT","INDPROD","TOT","IDX2010","M","1997-07",62.83353,
"AUT","INDPROD","TOT","IDX2010","M","1997-08",64.48705,
"AUT","INDPROD","TOT","IDX2010","M","1997-09",63.47657,
"AUT","INDPROD","TOT","IDX2010","M","1997-10",63.84401,
"AUT","INDPROD","TOT","IDX2010","M","1997-11",64.48705,
"AUT","INDPROD","TOT","IDX2010","M","1997-12",66.32429,
"AUT","INDPROD","TOT","IDX2010","M","1998-01",67.2429,
"AUT","INDPROD","TOT","IDX2010","M","1998-02",68.25339,
"AUT","INDPROD","TOT","IDX2010","M","1998-03",68.71269,
"AUT","INDPROD","TOT","IDX2010","M","1998-04",68.16152,
"AUT","INDPROD","TOT","IDX2010","M","1998-05",68.80456,
"AUT","INDPROD","TOT","IDX2010","M","1998-06",69.35573,
"AUT","INDPROD","TOT","IDX2010","M","1998-07",69.44759,
"AUT","INDPROD","TOT","IDX2010","M","1998-08",68.80456,
"AUT","INDPROD","TOT","IDX2010","M","1998-09",70.91738,
"AUT","INDPROD","TOT","IDX2010","M","1998-10",70.64179,
"AUT","INDPROD","TOT","IDX2010","M","1998-11",69.99876,
"AUT","INDPROD","TOT","IDX2010","M","1998-12",68.71269,
"AUT","INDPROD","TOT","IDX2010","M","1999-01",69.172,
"AUT","INDPROD","TOT","IDX2010","M","1999-02",68.34525,
"AUT","INDPROD","TOT","IDX2010","M","1999-03",70.54993,
"AUT","INDPROD","TOT","IDX2010","M","1999-04",71.1011,
"AUT","INDPROD","TOT","IDX2010","M","1999-05",72.11159,
"AUT","INDPROD","TOT","IDX2010","M","1999-06",72.57089,
"AUT","INDPROD","TOT","IDX2010","M","1999-07",71.65228,
"AUT","INDPROD","TOT","IDX2010","M","1999-08",72.75462,
"AUT","INDPROD","TOT","IDX2010","M","1999-09",73.48951,
"AUT","INDPROD","TOT","IDX2010","M","1999-10",74.2244,
"AUT","INDPROD","TOT","IDX2010","M","1999-11",78.54192,
"AUT","INDPROD","TOT","IDX2010","M","1999-12",74.77558,
"AUT","INDPROD","TOT","IDX2010","M","2000-01",72.38717,
"AUT","INDPROD","TOT","IDX2010","M","2000-02",75.78606,
"AUT","INDPROD","TOT","IDX2010","M","2000-03",75.51048,
"AUT","INDPROD","TOT","IDX2010","M","2000-04",76.24537,
"AUT","INDPROD","TOT","IDX2010","M","2000-05",77.6233,
"AUT","INDPROD","TOT","IDX2010","M","2000-06",76.98026,
"AUT","INDPROD","TOT","IDX2010","M","2000-07",77.99075,
"AUT","INDPROD","TOT","IDX2010","M","2000-08",78.26633,
"AUT","INDPROD","TOT","IDX2010","M","2000-09",78.45005,
"AUT","INDPROD","TOT","IDX2010","M","2000-10",78.17447,
"AUT","INDPROD","TOT","IDX2010","M","2000-11",81.02219,
"AUT","INDPROD","TOT","IDX2010","M","2000-12",82.30825,
"AUT","INDPROD","TOT","IDX2010","M","2001-01",80.10357,
"AUT","INDPROD","TOT","IDX2010","M","2001-02",80.47102,
"AUT","INDPROD","TOT","IDX2010","M","2001-03",79.82798,
"AUT","INDPROD","TOT","IDX2010","M","2001-04",78.45005,
"AUT","INDPROD","TOT","IDX2010","M","2001-05",78.8175,
"AUT","INDPROD","TOT","IDX2010","M","2001-06",78.90936,
"AUT","INDPROD","TOT","IDX2010","M","2001-07",79.64426,
"AUT","INDPROD","TOT","IDX2010","M","2001-08",79.91985,
"AUT","INDPROD","TOT","IDX2010","M","2001-09",79.36868,
"AUT","INDPROD","TOT","IDX2010","M","2001-10",80.47102,
"AUT","INDPROD","TOT","IDX2010","M","2001-11",78.26633,
"AUT","INDPROD","TOT","IDX2010","M","2001-12",79.00123,
"AUT","INDPROD","TOT","IDX2010","M","2002-01",78.72564,
"AUT","INDPROD","TOT","IDX2010","M","2002-02",79.27681,
"AUT","INDPROD","TOT","IDX2010","M","2002-03",78.26633,
"AUT","INDPROD","TOT","IDX2010","M","2002-04",81.4815,
"AUT","INDPROD","TOT","IDX2010","M","2002-05",80.65474,
"AUT","INDPROD","TOT","IDX2010","M","2002-06",81.66522,
"AUT","INDPROD","TOT","IDX2010","M","2002-07",80.19543,
"AUT","INDPROD","TOT","IDX2010","M","2002-08",78.0826,
"AUT","INDPROD","TOT","IDX2010","M","2002-09",80.83846,
"AUT","INDPROD","TOT","IDX2010","M","2002-10",79.82798,
"AUT","INDPROD","TOT","IDX2010","M","2002-11",80.0117,
"AUT","INDPROD","TOT","IDX2010","M","2002-12",79.91985,
"AUT","INDPROD","TOT","IDX2010","M","2003-01",84.32922,
"AUT","INDPROD","TOT","IDX2010","M","2003-02",83.4106,
"AUT","INDPROD","TOT","IDX2010","M","2003-03",83.68618,
"AUT","INDPROD","TOT","IDX2010","M","2003-04",83.31873,
"AUT","INDPROD","TOT","IDX2010","M","2003-05",81.75708,
"AUT","INDPROD","TOT","IDX2010","M","2003-06",82.95129,
"AUT","INDPROD","TOT","IDX2010","M","2003-07",82.95129,
"AUT","INDPROD","TOT","IDX2010","M","2003-08",83.50246,
"AUT","INDPROD","TOT","IDX2010","M","2003-09",83.04315,
"AUT","INDPROD","TOT","IDX2010","M","2003-10",83.04315,
"AUT","INDPROD","TOT","IDX2010","M","2003-11",83.04315,
"AUT","INDPROD","TOT","IDX2010","M","2003-12",84.51294,
"AUT","INDPROD","TOT","IDX2010","M","2004-01",84.78852,
"AUT","INDPROD","TOT","IDX2010","M","2004-02",85.24783,
"AUT","INDPROD","TOT","IDX2010","M","2004-03",85.43156,
"AUT","INDPROD","TOT","IDX2010","M","2004-04",86.71762,
"AUT","INDPROD","TOT","IDX2010","M","2004-05",87.36066,
"AUT","INDPROD","TOT","IDX2010","M","2004-06",88.09555,
"AUT","INDPROD","TOT","IDX2010","M","2004-07",88.92231,
"AUT","INDPROD","TOT","IDX2010","M","2004-08",89.56535,
"AUT","INDPROD","TOT","IDX2010","M","2004-09",90.30024,
"AUT","INDPROD","TOT","IDX2010","M","2004-10",90.57582,
"AUT","INDPROD","TOT","IDX2010","M","2004-11",91.21886,
"AUT","INDPROD","TOT","IDX2010","M","2004-12",89.10603,
"AUT","INDPROD","TOT","IDX2010","M","2005-01",88.00369,
"AUT","INDPROD","TOT","IDX2010","M","2005-02",88.92231,
"AUT","INDPROD","TOT","IDX2010","M","2005-03",88.92231,
"AUT","INDPROD","TOT","IDX2010","M","2005-04",90.75954,
"AUT","INDPROD","TOT","IDX2010","M","2005-05",91.12699,
"AUT","INDPROD","TOT","IDX2010","M","2005-06",92.68864,
"AUT","INDPROD","TOT","IDX2010","M","2005-07",92.50492,
"AUT","INDPROD","TOT","IDX2010","M","2005-08",91.86189,
"AUT","INDPROD","TOT","IDX2010","M","2005-09",93.05609,
"AUT","INDPROD","TOT","IDX2010","M","2005-10",94.61774,
"AUT","INDPROD","TOT","IDX2010","M","2005-11",95.62823,
"AUT","INDPROD","TOT","IDX2010","M","2005-12",94.61774,
"AUT","INDPROD","TOT","IDX2010","M","2006-01",95.35264,
"AUT","INDPROD","TOT","IDX2010","M","2006-02",95.35264,
"AUT","INDPROD","TOT","IDX2010","M","2006-03",95.90382,
"AUT","INDPROD","TOT","IDX2010","M","2006-04",96.27126,
"AUT","INDPROD","TOT","IDX2010","M","2006-05",97.64919,
"AUT","INDPROD","TOT","IDX2010","M","2006-06",98.38409,
"AUT","INDPROD","TOT","IDX2010","M","2006-07",99.94574,
"AUT","INDPROD","TOT","IDX2010","M","2006-08",99.85387,
"AUT","INDPROD","TOT","IDX2010","M","2006-09",100.1295,
"AUT","INDPROD","TOT","IDX2010","M","2006-10",101.1399,
"AUT","INDPROD","TOT","IDX2010","M","2006-11",101.783,
"AUT","INDPROD","TOT","IDX2010","M","2006-12",102.3341,
"AUT","INDPROD","TOT","IDX2010","M","2007-01",102.5179,
"AUT","INDPROD","TOT","IDX2010","M","2007-02",103.9877,
"AUT","INDPROD","TOT","IDX2010","M","2007-03",104.447,
"AUT","INDPROD","TOT","IDX2010","M","2007-04",103.4365,
"AUT","INDPROD","TOT","IDX2010","M","2007-05",104.5388,
"AUT","INDPROD","TOT","IDX2010","M","2007-06",103.5284,
"AUT","INDPROD","TOT","IDX2010","M","2007-07",104.447,
"AUT","INDPROD","TOT","IDX2010","M","2007-08",105.09,
"AUT","INDPROD","TOT","IDX2010","M","2007-09",103.9877,
"AUT","INDPROD","TOT","IDX2010","M","2007-10",105.1819,
"AUT","INDPROD","TOT","IDX2010","M","2007-11",102.3341,
"AUT","INDPROD","TOT","IDX2010","M","2007-12",105.8249,
"AUT","INDPROD","TOT","IDX2010","M","2008-01",107.2947,
"AUT","INDPROD","TOT","IDX2010","M","2008-02",108.6726,
"AUT","INDPROD","TOT","IDX2010","M","2008-03",108.7645,
"AUT","INDPROD","TOT","IDX2010","M","2008-04",108.0296,
"AUT","INDPROD","TOT","IDX2010","M","2008-05",107.9377,
"AUT","INDPROD","TOT","IDX2010","M","2008-06",105.733,
"AUT","INDPROD","TOT","IDX2010","M","2008-07",104.6307,
"AUT","INDPROD","TOT","IDX2010","M","2008-08",107.2947,
"AUT","INDPROD","TOT","IDX2010","M","2008-09",106.7435,
"AUT","INDPROD","TOT","IDX2010","M","2008-10",102.6097,
"AUT","INDPROD","TOT","IDX2010","M","2008-11",99.76202,
"AUT","INDPROD","TOT","IDX2010","M","2008-12",101.1399,
"AUT","INDPROD","TOT","IDX2010","M","2009-01",98.47594,
"AUT","INDPROD","TOT","IDX2010","M","2009-02",95.90382,
"AUT","INDPROD","TOT","IDX2010","M","2009-03",97.18988,
"AUT","INDPROD","TOT","IDX2010","M","2009-04",94.80147,
"AUT","INDPROD","TOT","IDX2010","M","2009-05",92.78051,
"AUT","INDPROD","TOT","IDX2010","M","2009-06",94.2503,
"AUT","INDPROD","TOT","IDX2010","M","2009-07",94.43402,
"AUT","INDPROD","TOT","IDX2010","M","2009-08",93.88285,
"AUT","INDPROD","TOT","IDX2010","M","2009-09",95.81195,
"AUT","INDPROD","TOT","IDX2010","M","2009-10",96.36312,
"AUT","INDPROD","TOT","IDX2010","M","2009-11",96.91429,
"AUT","INDPROD","TOT","IDX2010","M","2009-12",97.28174,
"AUT","INDPROD","TOT","IDX2010","M","2010-01",95.19207,
"AUT","INDPROD","TOT","IDX2010","M","2010-02",97.39188,
"AUT","INDPROD","TOT","IDX2010","M","2010-03",97.09191,
"AUT","INDPROD","TOT","IDX2010","M","2010-04",98.19182,
"AUT","INDPROD","TOT","IDX2010","M","2010-05",99.39172,
"AUT","INDPROD","TOT","IDX2010","M","2010-06",101.4915,
"AUT","INDPROD","TOT","IDX2010","M","2010-07",100.7916,
"AUT","INDPROD","TOT","IDX2010","M","2010-08",101.6915,
"AUT","INDPROD","TOT","IDX2010","M","2010-09",101.8915,
"AUT","INDPROD","TOT","IDX2010","M","2010-10",102.6914,
"AUT","INDPROD","TOT","IDX2010","M","2010-11",102.7914,
"AUT","INDPROD","TOT","IDX2010","M","2010-12",101.7915,
"AUT","INDPROD","TOT","IDX2010","M","2011-01",102.2915,
"AUT","INDPROD","TOT","IDX2010","M","2011-02",104.1913,
"AUT","INDPROD","TOT","IDX2010","M","2011-03",104.6913,
"AUT","INDPROD","TOT","IDX2010","M","2011-04",105.3912,
"AUT","INDPROD","TOT","IDX2010","M","2011-05",106.0912,
"AUT","INDPROD","TOT","IDX2010","M","2011-06",104.8913,
"AUT","INDPROD","TOT","IDX2010","M","2011-07",104.6913,
"AUT","INDPROD","TOT","IDX2010","M","2011-08",105.0912,
"AUT","INDPROD","TOT","IDX2010","M","2011-09",105.9912,
"AUT","INDPROD","TOT","IDX2010","M","2011-10",104.6913,
"AUT","INDPROD","TOT","IDX2010","M","2011-11",105.9912,
"AUT","INDPROD","TOT","IDX2010","M","2011-12",108.391,
"AUT","INDPROD","TOT","IDX2010","M","2012-01",104.4913,
"AUT","INDPROD","TOT","IDX2010","M","2012-02",102.8914,
"AUT","INDPROD","TOT","IDX2010","M","2012-03",106.9911,
"AUT","INDPROD","TOT","IDX2010","M","2012-04",105.9912,
"AUT","INDPROD","TOT","IDX2010","M","2012-05",108.091,
"AUT","INDPROD","TOT","IDX2010","M","2012-06",107.891,
"AUT","INDPROD","TOT","IDX2010","M","2012-07",107.591,
"AUT","INDPROD","TOT","IDX2010","M","2012-08",109.9908,
"AUT","INDPROD","TOT","IDX2010","M","2012-09",107.2911,
"AUT","INDPROD","TOT","IDX2010","M","2012-10",107.991,
"AUT","INDPROD","TOT","IDX2010","M","2012-11",107.791,
"AUT","INDPROD","TOT","IDX2010","M","2012-12",107.0911,
"AUT","INDPROD","TOT","IDX2010","M","2013-01",106.1912,
"AUT","INDPROD","TOT","IDX2010","M","2013-02",106.5911,
"AUT","INDPROD","TOT","IDX2010","M","2013-03",105.6912,
"AUT","INDPROD","TOT","IDX2010","M","2013-04",108.291,
"AUT","INDPROD","TOT","IDX2010","M","2013-05",107.991,
"AUT","INDPROD","TOT","IDX2010","M","2013-06",107.1911,
"AUT","INDPROD","TOT","IDX2010","M","2013-07",107.991,
"AUT","INDPROD","TOT","IDX2010","M","2013-08",108.8909,
"AUT","INDPROD","TOT","IDX2010","M","2013-09",109.0909,
"AUT","INDPROD","TOT","IDX2010","M","2013-10",108.6909,
"AUT","INDPROD","TOT","IDX2010","M","2013-11",108.191,
"AUT","INDPROD","TOT","IDX2010","M","2013-12",108.6909,
"AUT","INDPROD","TOT","IDX2010","M","2014-01",110.5908,
"AUT","INDPROD","TOT","IDX2010","M","2014-02",109.0909,
"AUT","INDPROD","TOT","IDX2010","M","2014-03",106.7911,
"AUT","INDPROD","TOT","IDX2010","M","2014-04",108.091,
"AUT","INDPROD","TOT","IDX2010","M","2014-05",106.4911,
"AUT","INDPROD","TOT","IDX2010","M","2014-06",108.8909,
"AUT","INDPROD","TOT","IDX2010","M","2014-07",106.4911,
"AUT","INDPROD","TOT","IDX2010","M","2014-08",105.3912,
"AUT","INDPROD","TOT","IDX2010","M","2014-09",106.9911,
"AUT","INDPROD","TOT","IDX2010","M","2014-10",106.6911,
"AUT","INDPROD","TOT","IDX2010","M","2014-11",105.6912,
"AUT","INDPROD","TOT","IDX2010","M","2014-12",108.491,
"AUT","INDPROD","TOT","IDX2010","M","2015-01",108.6909,
"AUT","INDPROD","TOT","IDX2010","M","2015-02",108.7909,
"AUT","INDPROD","TOT","IDX2010","M","2015-03",107.591,
"AUT","INDPROD","TOT","IDX2010","M","2015-04",108.091,
"AUT","INDPROD","TOT","IDX2010","M","2015-05",107.0911,
"AUT","INDPROD","TOT","IDX2010","M","2015-06",107.691,
"AUT","INDPROD","TOT","IDX2010","M","2015-07",108.7909,
"AUT","INDPROD","TOT","IDX2010","M","2015-08",107.791,
"AUT","INDPROD","TOT","IDX2010","M","2015-09",107.591,
"AUT","INDPROD","TOT","IDX2010","M","2015-10",108.6909,
"AUT","INDPROD","TOT","IDX2010","M","2015-11",109.1909,
"AUT","INDPROD","TOT","IDX2010","M","2015-12",107.891,
"AUT","INDPROD","TOT","IDX2010","M","2016-01",110.3908,
"AUT","INDPROD","TOT","IDX2010","M","2016-02",109.4909,
"AUT","INDPROD","TOT","IDX2010","M","2016-03",111.2907,
"AUT","INDPROD","TOT","IDX2010","M","2016-04",110.3908,
"BEL","INDPROD","TOT","IDX2010","M","1995-12",63.32151,
"BEL","INDPROD","TOT","IDX2010","M","1996-01",63.25003,
"BEL","INDPROD","TOT","IDX2010","M","1996-02",62.3418,
"BEL","INDPROD","TOT","IDX2010","M","1996-03",62.35055,
"BEL","INDPROD","TOT","IDX2010","M","1996-04",63.88883,
"BEL","INDPROD","TOT","IDX2010","M","1996-05",63.82629,
"BEL","INDPROD","TOT","IDX2010","M","1996-06",62.61287,
"BEL","INDPROD","TOT","IDX2010","M","1996-07",64.01788,
"BEL","INDPROD","TOT","IDX2010","M","1996-08",62.79936,
"BEL","INDPROD","TOT","IDX2010","M","1996-09",64.82925,
"BEL","INDPROD","TOT","IDX2010","M","1996-10",65.07946,
"BEL","INDPROD","TOT","IDX2010","M","1996-11",65.1725,
"BEL","INDPROD","TOT","IDX2010","M","1996-12",65.57539,
"BEL","INDPROD","TOT","IDX2010","M","1997-01",64.354,
"BEL","INDPROD","TOT","IDX2010","M","1997-02",65.77351,
"BEL","INDPROD","TOT","IDX2010","M","1997-03",65.73024,
"BEL","INDPROD","TOT","IDX2010","M","1997-04",66.16427,
"BEL","INDPROD","TOT","IDX2010","M","1997-05",66.06734,
"BEL","INDPROD","TOT","IDX2010","M","1997-06",66.41377,
"BEL","INDPROD","TOT","IDX2010","M","1997-07",68.65703,
"BEL","INDPROD","TOT","IDX2010","M","1997-08",67.85051,
"BEL","INDPROD","TOT","IDX2010","M","1997-09",67.94185,
"BEL","INDPROD","TOT","IDX2010","M","1997-10",67.67998,
"BEL","INDPROD","TOT","IDX2010","M","1997-11",66.07036,
"BEL","INDPROD","TOT","IDX2010","M","1997-12",69.36717,
"BEL","INDPROD","TOT","IDX2010","M","1998-01",68.67109,
"BEL","INDPROD","TOT","IDX2010","M","1998-02",69.45789,
"BEL","INDPROD","TOT","IDX2010","M","1998-03",68.92965,
"BEL","INDPROD","TOT","IDX2010","M","1998-04",69.10392,
"BEL","INDPROD","TOT","IDX2010","M","1998-05",69.07697,
"BEL","INDPROD","TOT","IDX2010","M","1998-06",70.32081,
"BEL","INDPROD","TOT","IDX2010","M","1998-07",69.91457,
"BEL","INDPROD","TOT","IDX2010","M","1998-08",68.79639,
"BEL","INDPROD","TOT","IDX2010","M","1998-09",68.75682,
"BEL","INDPROD","TOT","IDX2010","M","1998-10",68.97372,
"BEL","INDPROD","TOT","IDX2010","M","1998-11",68.67989,
"BEL","INDPROD","TOT","IDX2010","M","1998-12",68.21874,
"BEL","INDPROD","TOT","IDX2010","M","1999-01",68.29222,
"BEL","INDPROD","TOT","IDX2010","M","1999-02",67.59743,
"BEL","INDPROD","TOT","IDX2010","M","1999-03",68.71648,
"BEL","INDPROD","TOT","IDX2010","M","1999-04",68.83153,
"BEL","INDPROD","TOT","IDX2010","M","1999-05",68.83901,
"BEL","INDPROD","TOT","IDX2010","M","1999-06",68.92455,
"BEL","INDPROD","TOT","IDX2010","M","1999-07",69.8697,
"BEL","INDPROD","TOT","IDX2010","M","1999-08",70.30421,
"BEL","INDPROD","TOT","IDX2010","M","1999-09",70.326,
"BEL","INDPROD","TOT","IDX2010","M","1999-10",70.78193,
"BEL","INDPROD","TOT","IDX2010","M","1999-11",72.74587,
"BEL","INDPROD","TOT","IDX2010","M","1999-12",71.36971,
"BEL","INDPROD","TOT","IDX2010","M","2000-01",65.49454,
"BEL","INDPROD","TOT","IDX2010","M","2000-02",66.79443,
"BEL","INDPROD","TOT","IDX2010","M","2000-03",68.29431,
"BEL","INDPROD","TOT","IDX2010","M","2000-04",70.09416,
"BEL","INDPROD","TOT","IDX2010","M","2000-05",70.89409,
"BEL","INDPROD","TOT","IDX2010","M","2000-06",70.09416,
"BEL","INDPROD","TOT","IDX2010","M","2000-07",69.89417,
"BEL","INDPROD","TOT","IDX2010","M","2000-08",71.79401,
"BEL","INDPROD","TOT","IDX2010","M","2000-09",73.1939,
"BEL","INDPROD","TOT","IDX2010","M","2000-10",72.99392,
"BEL","INDPROD","TOT","IDX2010","M","2000-11",74.79377,
"BEL","INDPROD","TOT","IDX2010","M","2000-12",73.89384,
"BEL","INDPROD","TOT","IDX2010","M","2001-01",75.29372,
"BEL","INDPROD","TOT","IDX2010","M","2001-02",75.89368,
"BEL","INDPROD","TOT","IDX2010","M","2001-03",73.59386,
"BEL","INDPROD","TOT","IDX2010","M","2001-04",73.79385,
"BEL","INDPROD","TOT","IDX2010","M","2001-05",75.6937,
"BEL","INDPROD","TOT","IDX2010","M","2001-06",76.59362,
"BEL","INDPROD","TOT","IDX2010","M","2001-07",72.59395,
"BEL","INDPROD","TOT","IDX2010","M","2001-08",75.49371,
"BEL","INDPROD","TOT","IDX2010","M","2001-09",73.79385,
"BEL","INDPROD","TOT","IDX2010","M","2001-10",73.69386,
"BEL","INDPROD","TOT","IDX2010","M","2001-11",72.69394,
"BEL","INDPROD","TOT","IDX2010","M","2001-12",72.39397,
"BEL","INDPROD","TOT","IDX2010","M","2002-01",73.59386,
"BEL","INDPROD","TOT","IDX2010","M","2002-02",73.59386,
"BEL","INDPROD","TOT","IDX2010","M","2002-03",75.29372,
"BEL","INDPROD","TOT","IDX2010","M","2002-04",74.99375,
"BEL","INDPROD","TOT","IDX2010","M","2002-05",75.6937,
"BEL","INDPROD","TOT","IDX2010","M","2002-06",74.19382,
"BEL","INDPROD","TOT","IDX2010","M","2002-07",74.09383,
"BEL","INDPROD","TOT","IDX2010","M","2002-08",75.29372,
"BEL","INDPROD","TOT","IDX2010","M","2002-09",75.39371,
"BEL","INDPROD","TOT","IDX2010","M","2002-10",75.5937,
"BEL","INDPROD","TOT","IDX2010","M","2002-11",75.6937,
"BEL","INDPROD","TOT","IDX2010","M","2002-12",72.99392,
"BEL","INDPROD","TOT","IDX2010","M","2003-01",76.7936,
"BEL","INDPROD","TOT","IDX2010","M","2003-02",75.89368,
"BEL","INDPROD","TOT","IDX2010","M","2003-03",75.49371,
"BEL","INDPROD","TOT","IDX2010","M","2003-04",76.7936,
"BEL","INDPROD","TOT","IDX2010","M","2003-05",73.99384,
"BEL","INDPROD","TOT","IDX2010","M","2003-06",76.39363,
"BEL","INDPROD","TOT","IDX2010","M","2003-07",76.99358,
"BEL","INDPROD","TOT","IDX2010","M","2003-08",76.59362,
"BEL","INDPROD","TOT","IDX2010","M","2003-09",77.09357,
"BEL","INDPROD","TOT","IDX2010","M","2003-10",77.19357,
"BEL","INDPROD","TOT","IDX2010","M","2003-11",76.89359,
"BEL","INDPROD","TOT","IDX2010","M","2003-12",79.99333,
"BEL","INDPROD","TOT","IDX2010","M","2004-01",76.69361,
"BEL","INDPROD","TOT","IDX2010","M","2004-02",78.69344,
"BEL","INDPROD","TOT","IDX2010","M","2004-03",79.99333,
"BEL","INDPROD","TOT","IDX2010","M","2004-04",81.39322,
"BEL","INDPROD","TOT","IDX2010","M","2004-05",80.29331,
"BEL","INDPROD","TOT","IDX2010","M","2004-06",81.5932,
"BEL","INDPROD","TOT","IDX2010","M","2004-07",83.89301,
"BEL","INDPROD","TOT","IDX2010","M","2004-08",82.39314,
"BEL","INDPROD","TOT","IDX2010","M","2004-09",83.59303,
"BEL","INDPROD","TOT","IDX2010","M","2004-10",85.1929,
"BEL","INDPROD","TOT","IDX2010","M","2004-11",84.89293,
"BEL","INDPROD","TOT","IDX2010","M","2004-12",86.99275,
"BEL","INDPROD","TOT","IDX2010","M","2005-01",86.79277,
"BEL","INDPROD","TOT","IDX2010","M","2005-02",83.49304,
"BEL","INDPROD","TOT","IDX2010","M","2005-03",83.69302,
"BEL","INDPROD","TOT","IDX2010","M","2005-04",84.59295,
"BEL","INDPROD","TOT","IDX2010","M","2005-05",82.69311,
"BEL","INDPROD","TOT","IDX2010","M","2005-06",84.29298,
"BEL","INDPROD","TOT","IDX2010","M","2005-07",83.59303,
"BEL","INDPROD","TOT","IDX2010","M","2005-08",82.99308,
"BEL","INDPROD","TOT","IDX2010","M","2005-09",85.49287,
"BEL","INDPROD","TOT","IDX2010","M","2005-10",84.99292,
"BEL","INDPROD","TOT","IDX2010","M","2005-11",89.09258,
"BEL","INDPROD","TOT","IDX2010","M","2005-12",89.49255,
"BEL","INDPROD","TOT","IDX2010","M","2006-01",87.49271,
"BEL","INDPROD","TOT","IDX2010","M","2006-02",88.99258,
"BEL","INDPROD","TOT","IDX2010","M","2006-03",88.49262,
"BEL","INDPROD","TOT","IDX2010","M","2006-04",88.29264,
"BEL","INDPROD","TOT","IDX2010","M","2006-05",89.89251,
"BEL","INDPROD","TOT","IDX2010","M","2006-06",90.19248,
"BEL","INDPROD","TOT","IDX2010","M","2006-07",89.79252,
"BEL","INDPROD","TOT","IDX2010","M","2006-08",88.99258,
"BEL","INDPROD","TOT","IDX2010","M","2006-09",90.49246,
"BEL","INDPROD","TOT","IDX2010","M","2006-10",93.5922,
"BEL","INDPROD","TOT","IDX2010","M","2006-11",92.89226,
"BEL","INDPROD","TOT","IDX2010","M","2006-12",95.09208,
"BEL","INDPROD","TOT","IDX2010","M","2007-01",93.19223,
"BEL","INDPROD","TOT","IDX2010","M","2007-02",93.09224,
"BEL","INDPROD","TOT","IDX2010","M","2007-03",93.29223,
"BEL","INDPROD","TOT","IDX2010","M","2007-04",94.99208,
"BEL","INDPROD","TOT","IDX2010","M","2007-05",95.69202,
"BEL","INDPROD","TOT","IDX2010","M","2007-06",96.39197,
"BEL","INDPROD","TOT","IDX2010","M","2007-07",96.89192,
"BEL","INDPROD","TOT","IDX2010","M","2007-08",97.39188,
"BEL","INDPROD","TOT","IDX2010","M","2007-09",96.39197,
"BEL","INDPROD","TOT","IDX2010","M","2007-10",100.4916,
"BEL","INDPROD","TOT","IDX2010","M","2007-11",97.69186,
"BEL","INDPROD","TOT","IDX2010","M","2007-12",100.8916,
"BEL","INDPROD","TOT","IDX2010","M","2008-01",101.8915,
"BEL","INDPROD","TOT","IDX2010","M","2008-02",100.3916,
"BEL","INDPROD","TOT","IDX2010","M","2008-03",100.5916,
"BEL","INDPROD","TOT","IDX2010","M","2008-04",100.7916,
"BEL","INDPROD","TOT","IDX2010","M","2008-05",98.3918,
"BEL","INDPROD","TOT","IDX2010","M","2008-06",101.0916,
"BEL","INDPROD","TOT","IDX2010","M","2008-07",102.3915,
"BEL","INDPROD","TOT","IDX2010","M","2008-08",100.3916,
"BEL","INDPROD","TOT","IDX2010","M","2008-09",101.4915,
"BEL","INDPROD","TOT","IDX2010","M","2008-10",98.99175,
"BEL","INDPROD","TOT","IDX2010","M","2008-11",95.29206,
"BEL","INDPROD","TOT","IDX2010","M","2008-12",96.092,
"BEL","INDPROD","TOT","IDX2010","M","2009-01",87.79269,
"BEL","INDPROD","TOT","IDX2010","M","2009-02",87.79269,
"BEL","INDPROD","TOT","IDX2010","M","2009-03",87.09274,
"BEL","INDPROD","TOT","IDX2010","M","2009-04",86.19282,
"BEL","INDPROD","TOT","IDX2010","M","2009-05",92.09232,
"BEL","INDPROD","TOT","IDX2010","M","2009-06",88.39263,
"BEL","INDPROD","TOT","IDX2010","M","2009-07",90.19248,
"BEL","INDPROD","TOT","IDX2010","M","2009-08",93.19223,
"BEL","INDPROD","TOT","IDX2010","M","2009-09",90.29247,
