"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","CPI","TOT_FOODENRG","IDX2010","M","1957-01",12.87632,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1957-02",12.87632,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1957-03",12.96668,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1957-04",13.01186,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1957-05",13.01186,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1957-06",13.05704,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1957-07",13.05704,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1957-08",13.10222,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1957-09",13.1474,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1957-10",13.19258,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1957-11",13.28294,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1957-12",13.28294,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1958-01",13.28294,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1958-02",13.28294,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1958-03",13.32812,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1958-04",13.32812,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1958-05",13.32812,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1958-06",13.32812,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1958-07",13.3733,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1958-08",13.3733,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1958-09",13.3733,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1958-10",13.41848,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1958-11",13.50884,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1958-12",13.50884,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1959-01",13.50884,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1959-02",13.50884,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1959-03",13.55402,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1959-04",13.55402,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1959-05",13.5992,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1959-06",13.5992,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1959-07",13.64438,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1959-08",13.64438,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1959-09",13.68956,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1959-10",13.77992,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1959-11",13.77992,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1959-12",13.77992,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1960-01",13.77992,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1960-02",13.8251,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1960-03",13.8251,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1960-04",13.8251,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1960-05",13.8251,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1960-06",13.8251,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1960-07",13.8251,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1960-08",13.8251,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1960-09",13.8251,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1960-10",13.91546,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1960-11",13.91546,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1960-12",13.91546,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1961-01",13.91546,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1961-02",13.91546,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1961-03",13.91546,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1961-04",13.96064,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1961-05",13.96064,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1961-06",13.96064,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1961-07",14.00582,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1961-08",14.00582,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1961-09",14.051,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1961-10",14.09618,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1961-11",14.09618,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1961-12",14.09618,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1962-01",14.09618,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1962-02",14.09618,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1962-03",14.14136,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1962-04",14.14136,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1962-05",14.18654,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1962-06",14.18654,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1962-07",14.18654,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1962-08",14.18654,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1962-09",14.23172,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1962-10",14.2769,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1962-11",14.2769,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1962-12",14.2769,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1963-01",14.23172,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1963-02",14.23172,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1963-03",14.2769,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1963-04",14.32208,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1963-05",14.32208,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1963-06",14.36726,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1963-07",14.36726,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1963-08",14.41244,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1963-09",14.41244,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1963-10",14.45762,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1963-11",14.5028,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1963-12",14.5028,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1964-01",14.5028,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1964-02",14.5028,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1964-03",14.54799,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1964-04",14.54799,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1964-05",14.54799,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1964-06",14.59316,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1964-07",14.59316,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1964-08",14.54799,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1964-09",14.59316,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1964-10",14.63834,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1964-11",14.68353,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1964-12",14.68353,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1965-01",14.72871,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1965-02",14.72871,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1965-03",14.72871,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1965-04",14.77388,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1965-05",14.77388,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1965-06",14.77388,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1965-07",14.77388,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1965-08",14.77388,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1965-09",14.81907,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1965-10",14.86425,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1965-11",14.86425,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1965-12",14.90942,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1966-01",14.86425,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1966-02",14.90942,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1966-03",14.95461,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1966-04",15.04497,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1966-05",15.09015,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1966-06",15.13533,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1966-07",15.18051,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1966-08",15.22569,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1966-09",15.27087,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1966-10",15.36123,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1966-11",15.40641,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1966-12",15.40641,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1967-01",15.40641,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1967-02",15.45159,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1967-03",15.49677,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1967-04",15.54195,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1967-05",15.58713,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1967-06",15.63231,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1967-07",15.67749,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1967-08",15.72267,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1967-09",15.81303,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1967-10",15.90339,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1967-11",15.94857,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1967-12",15.99375,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1968-01",16.03893,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1968-02",16.08411,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1968-03",16.17447,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1968-04",16.21965,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1968-05",16.26483,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1968-06",16.35519,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1968-07",16.44555,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1968-08",16.49073,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1968-09",16.58109,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1968-10",16.67145,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1968-11",16.76181,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1968-12",16.80699,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1969-01",16.85217,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1969-02",16.94253,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1969-03",17.07807,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1969-04",17.21361,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1969-05",17.25879,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1969-06",17.30397,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1969-07",17.39433,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1969-08",17.43951,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1969-09",17.57505,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1969-10",17.66541,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1969-11",17.75577,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1969-12",17.84613,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1970-01",17.89131,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1970-02",17.98167,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1970-03",18.11721,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1970-04",18.20757,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1970-05",18.29793,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1970-06",18.43347,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1970-07",18.47865,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1970-08",18.52383,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1970-09",18.65937,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1970-10",18.79491,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1970-11",18.93045,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1970-12",19.02081,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1971-01",19.02081,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1971-02",19.02081,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1971-03",19.06599,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1971-04",19.11117,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1971-05",19.24671,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1971-06",19.33707,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1971-07",19.38225,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1971-08",19.38225,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1971-09",19.47261,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1971-10",19.51779,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1971-11",19.56297,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1971-12",19.60815,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1972-01",19.60815,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1972-02",19.65333,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1972-03",19.69851,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1972-04",19.74369,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1972-05",19.83405,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1972-06",19.87923,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1972-07",19.92441,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1972-08",20.01477,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1972-09",20.01477,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1972-10",20.10513,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1972-11",20.15031,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1972-12",20.19549,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1973-01",20.15031,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1973-02",20.19549,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1973-03",20.28585,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1973-04",20.37621,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1973-05",20.46657,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1973-06",20.51175,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1973-07",20.55693,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1973-08",20.64729,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1973-09",20.78284,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1973-10",20.96356,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1973-11",21.05392,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1973-12",21.14428,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1974-01",21.14428,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1974-02",21.27982,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1974-03",21.46054,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1974-04",21.64126,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1974-05",21.86716,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1974-06",22.13824,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1974-07",22.36414,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1974-08",22.63522,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1974-09",22.9063,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1974-10",23.17738,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1974-11",23.40328,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1974-12",23.49364,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1975-01",23.584,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1975-02",23.76472,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1975-03",23.90026,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1975-04",24.08098,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1975-05",24.17134,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1975-06",24.2617,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1975-07",24.39724,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1975-08",24.4876,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1975-09",24.66832,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1975-10",24.80386,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1975-11",24.98458,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1975-12",25.07494,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1976-01",25.1653,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1976-02",25.30084,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1976-03",25.48156,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1976-04",25.6171,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1976-05",25.75264,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1976-06",25.843,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1976-07",26.02372,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1976-08",26.15926,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1976-09",26.33998,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1976-10",26.47552,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1976-11",26.61106,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1976-12",26.61106,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1977-01",26.7466,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1977-02",26.88214,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1977-03",27.06287,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1977-04",27.24359,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1977-05",27.37913,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1977-06",27.55985,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1977-07",27.65021,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1977-08",27.78575,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1977-09",27.96647,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1977-10",28.05683,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1977-11",28.19237,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1977-12",28.32791,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1978-01",28.46345,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1978-02",28.55381,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1978-03",28.77971,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1978-04",29.00561,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1978-05",29.23151,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1978-06",29.50259,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1978-07",29.68331,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1978-08",29.86403,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1978-09",30.18029,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1978-10",30.40619,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1978-11",30.63209,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1978-12",30.72245,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1979-01",30.90317,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1979-02",31.17425,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1979-03",31.44533,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1979-04",31.71641,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1979-05",31.98749,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1979-06",32.25858,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1979-07",32.52966,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1979-08",32.84592,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1979-09",33.16218,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1979-10",33.47844,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1979-11",33.88506,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1979-12",34.20132,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1980-01",34.60794,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1980-02",34.9242,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1980-03",35.376,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1980-04",35.8278,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1980-05",36.23442,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1980-06",36.64104,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1980-07",36.55068,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1980-08",36.7314,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1980-09",37.13802,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1980-10",37.58982,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1980-11",37.99644,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1980-12",38.35788,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1981-01",38.5386,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1981-02",38.71933,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1981-03",38.90005,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1981-04",39.2163,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1981-05",39.66811,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1981-06",40.07473,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1981-07",40.61689,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1981-08",40.97833,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1981-09",41.52049,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1981-10",41.70121,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1981-11",41.88193,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1981-12",42.01747,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1982-01",42.10783,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1982-02",42.24337,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1982-03",42.33373,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1982-04",42.69517,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1982-05",43.10179,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1982-06",43.50842,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1982-07",43.68913,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1982-08",43.86985,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1982-09",43.96021,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1982-10",44.14093,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1982-11",44.09576,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1982-12",43.91504,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1983-01",44.09576,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1983-02",44.2313,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1983-03",44.32166,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1983-04",44.54755,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1983-05",44.63792,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1983-06",44.77346,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1983-07",44.99936,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1983-08",45.18008,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1983-09",45.49634,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1983-10",45.76742,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1983-11",45.99332,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1983-12",46.0385,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1984-01",46.21922,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1984-02",46.35476,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1984-03",46.53548,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1984-04",46.76138,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1984-05",46.9421,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1984-06",47.07764,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1984-07",47.25836,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1984-08",47.48426,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1984-09",47.80052,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1984-10",48.02642,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1984-11",48.11678,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1984-12",48.20714,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1985-01",48.2975,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1985-02",48.5234,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1985-03",48.7493,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1985-04",48.88484,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1985-05",49.06556,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1985-06",49.15592,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1985-07",49.24628,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1985-08",49.427,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1985-09",49.69809,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1985-10",50.01434,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1985-11",50.24025,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1985-12",50.28542,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1986-01",50.42097,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1986-02",50.55651,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1986-03",50.73722,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1986-04",50.91795,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1986-05",51.0083,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1986-06",51.09867,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1986-07",51.27939,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1986-08",51.41493,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1986-09",51.73119,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1986-10",52.00227,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1986-11",52.13781,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1986-12",52.18299,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1987-01",52.31853,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1987-02",52.45407,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1987-03",52.77033,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1987-04",53.04141,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1987-05",53.13177,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1987-06",53.17695,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1987-07",53.31249,
