"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","CPI","TOT_FOODENRG","IDX2010","M","1993-12",69.53214,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1994-01",69.71286,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1994-02",70.02912,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1994-03",70.39056,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1994-04",70.43574,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1994-05",70.48092,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1994-06",70.57128,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1994-07",70.66164,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1994-08",70.93272,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1994-09",71.15862,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1994-10",71.38452,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1994-11",71.47488,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1994-12",71.33934,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1995-01",71.70078,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1995-02",72.1074,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1995-03",72.46884,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1995-04",72.60439,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1995-05",72.64957,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1995-06",72.69474,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1995-07",72.7851,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1995-08",73.011,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1995-09",73.2369,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1995-10",73.55316,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1995-11",73.64352,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1995-12",73.50799,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1996-01",73.82424,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1996-02",74.18568,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1996-03",74.50195,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1996-04",74.54713,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1996-05",74.59231,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1996-06",74.63749,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1996-07",74.77303,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1996-08",74.90857,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1996-09",75.17965,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1996-10",75.45073,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1996-11",75.54108,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1996-12",75.45073,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1997-01",75.67663,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1997-02",76.03807,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1997-03",76.35433,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1997-04",76.53505,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1997-05",76.48987,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1997-06",76.44469,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1997-07",76.58023,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1997-08",76.62541,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1997-09",76.80613,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1997-10",77.16757,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1997-11",77.16757,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1997-12",77.12239,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1998-01",77.34829,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1998-02",77.75491,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1998-03",77.98081,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1998-04",78.16153,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1998-05",78.20671,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1998-06",78.16153,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1998-07",78.29707,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1998-08",78.52297,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1998-09",78.70369,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1998-10",78.9296,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1998-11",78.97478,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1998-12",78.97478,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1999-01",79.20068,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1999-02",79.38139,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1999-03",79.60729,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1999-04",79.87837,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1999-05",79.78802,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1999-06",79.78802,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1999-07",79.92355,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1999-08",80.01392,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1999-09",80.285,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1999-10",80.55608,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1999-11",80.60126,
"USA","CPI","TOT_FOODENRG","IDX2010","M","1999-12",80.51089,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2000-01",80.78197,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2000-02",81.09824,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2000-03",81.55004,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2000-04",81.73076,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2000-05",81.73076,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2000-06",81.77594,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2000-07",81.91148,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2000-08",82.0922,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2000-09",82.36328,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2000-10",82.58918,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2000-11",82.67954,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2000-12",82.58918,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2001-01",82.90544,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2001-02",83.31206,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2001-03",83.71868,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2001-04",83.85423,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2001-05",83.80904,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2001-06",83.98976,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2001-07",84.12531,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2001-08",84.30602,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2001-09",84.53192,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2001-10",84.75782,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2001-11",84.98373,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2001-12",84.84818,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2002-01",85.0289,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2002-02",85.48071,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2002-03",85.75179,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2002-04",85.97768,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2002-05",85.9325,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2002-06",85.88733,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2002-07",85.97768,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2002-08",86.29395,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2002-09",86.42949,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2002-10",86.65539,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2002-11",86.65539,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2002-12",86.47466,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2003-01",86.65539,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2003-02",86.97165,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2003-03",87.19755,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2003-04",87.24273,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2003-05",87.28791,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2003-06",87.19755,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2003-07",87.28791,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2003-08",87.42345,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2003-09",87.46863,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2003-10",87.78489,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2003-11",87.60417,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2003-12",87.46863,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2004-01",87.64935,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2004-02",88.05597,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2004-03",88.59813,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2004-04",88.77885,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2004-05",88.77885,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2004-06",88.82403,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2004-07",88.82403,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2004-08",88.91439,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2004-09",89.18547,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2004-10",89.54691,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2004-11",89.50173,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2004-12",89.36619,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2005-01",89.63727,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2005-02",90.13425,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2005-03",90.67641,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2005-04",90.76678,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2005-05",90.7216,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2005-06",90.63123,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2005-07",90.7216,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2005-08",90.81195,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2005-09",90.94749,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2005-10",91.39929,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2005-11",91.39929,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2005-12",91.30894,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2006-01",91.53484,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2006-02",91.98663,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2006-03",92.57397,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2006-04",92.84505,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2006-05",92.93542,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2006-06",93.02578,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2006-07",93.16132,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2006-08",93.38721,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2006-09",93.61312,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2006-10",93.8842,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2006-11",93.79384,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2006-12",93.6583,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2007-01",93.97862,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2007-02",94.47696,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2007-03",94.84337,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2007-04",95.01867,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2007-05",95.02093,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2007-06",95.09232,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2007-07",95.21972,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2007-08",95.38011,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2007-09",95.61369,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2007-10",95.92544,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2007-11",95.97829,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2007-12",95.9426,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2008-01",96.29591,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2008-02",96.62482,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2008-03",97.07662,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2008-04",97.16382,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2008-05",97.21849,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2008-06",97.38701,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2008-07",97.6093,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2008-08",97.80402,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2008-09",97.97842,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2008-10",98.05116,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2008-11",97.90071,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2008-12",97.63415,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2009-01",97.91381,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2009-02",98.35025,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2009-03",98.78127,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2009-04",99.00897,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2009-05",99.0022,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2009-06",99.07223,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2009-07",99.1025,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2009-08",99.21364,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2009-09",99.45806,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2009-10",99.72643,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2009-11",99.56966,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2009-12",99.40746,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2010-01",99.43502,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2010-02",99.66815,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2010-03",99.87463,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2010-04",99.92297,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2010-05",99.93517,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2010-06",99.9677,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2010-07",99.96453,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2010-08",100.0969,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2010-09",100.2578,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2010-10",100.3355,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2010-11",100.3346,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2010-12",100.2072,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2011-01",100.3797,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2011-02",100.7565,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2011-03",101.0633,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2011-04",101.2567,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2011-05",101.4446,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2011-06",101.6059,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2011-07",101.7293,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2011-08",102.05,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2011-09",102.2375,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2011-10",102.4427,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2011-11",102.4951,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2011-12",102.4413,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2012-01",102.6658,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2012-02",102.9496,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2012-03",103.3427,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2012-04",103.5993,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2012-05",103.7344,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2012-06",103.8595,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2012-07",103.8658,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2012-08",104.0027,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2012-09",104.2666,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2012-10",104.4907,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2012-11",104.4848,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2012-12",104.3809,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2013-01",104.6425,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2013-02",105.013,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2013-03",105.2931,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2013-04",105.3762,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2013-05",105.4783,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2013-06",105.5587,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2013-07",105.6274,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2013-08",105.8379,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2013-09",106.0747,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2013-10",106.2464,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2013-11",106.283,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2013-12",106.1732,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2014-01",106.339,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2014-02",106.6589,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2014-03",107.0375,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2014-04",107.3067,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2014-05",107.5417,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2014-06",107.5995,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2014-07",107.5909,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2014-08",107.6623,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2014-09",107.9085,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2014-10",108.167,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2014-11",108.0924,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2014-12",107.8787,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2015-01",108.0924,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2015-02",108.4697,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2015-03",108.9143,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2015-04",109.2463,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2015-05",109.3895,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2015-06",109.4957,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2015-07",109.5328,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2015-08",109.6299,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2015-09",109.9498,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2015-10",110.2326,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2015-11",110.2733,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2015-12",110.1395,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2016-01",110.4779,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2016-02",110.9984,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2016-03",111.3047,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2016-04",111.5912,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2016-05",111.8451,
"USA","CPI","TOT_FOODENRG","IDX2010","M","2016-06",111.9657,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1993-12",79.79999,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1994-01",80.03866,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1994-02",80.68011,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1994-03",80.80402,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1994-04",80.83548,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1994-05",80.9867,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1994-06",81.06857,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1994-07",81.374,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1994-08",81.63053,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1994-09",81.49759,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1994-10",81.34551,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1994-11",81.51154,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1994-12",81.75388,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1995-01",82.00077,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1995-02",82.41407,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1995-03",82.45898,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1995-04",82.54807,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1995-05",82.46689,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1995-06",82.58669,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1995-07",83.0378,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1995-08",83.19341,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1995-09",83.20448,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1995-10",83.01411,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1995-11",83.00281,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1995-12",83.32683,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1996-01",83.48389,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1996-02",83.98682,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1996-03",83.87206,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1996-04",83.76802,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1996-05",83.94862,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1996-06",84.13,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1996-07",84.24809,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1996-08",84.37139,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1996-09",84.39573,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1996-10",84.3641,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1996-11",84.27286,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1996-12",84.58421,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1997-01",85.13672,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1997-02",85.28362,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1997-03",85.38103,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1997-04",85.16874,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1997-05",85.31693,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1997-06",85.40295,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1997-07",86.35173,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1997-08",86.45589,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1997-09",86.25586,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1997-10",86.12572,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1997-11",86.11885,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1997-12",86.30653,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1998-01",86.26913,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1998-02",86.57744,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1998-03",86.5295,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1998-04",86.5535,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1998-05",86.613,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1998-06",86.74016,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1998-07",87.2411,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1998-08",87.1575,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1998-09",86.98528,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1998-10",86.95546,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1998-11",86.93893,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1998-12",87.08833,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1999-01",86.86087,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1999-02",87.02422,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1999-03",86.97025,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1999-04",87.06576,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1999-05",87.13284,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1999-06",87.27254,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1999-07",87.80988,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1999-08",87.74887,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1999-09",87.4982,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1999-10",87.43387,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1999-11",87.67041,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","1999-12",87.91141,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","2000-01",87.92764,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","2000-02",87.93317,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","2000-03",87.8501,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","2000-04",87.88174,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","2000-05",87.64328,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","2000-06",87.89258,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","2000-07",88.42676,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","2000-08",88.29549,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","2000-09",88.19342,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","2000-10",88.17307,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","2000-11",88.17484,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","2000-12",89.08451,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","2001-01",88.27822,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","2001-02",88.64318,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","2001-03",88.54324,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","2001-04",88.78007,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","2001-05",88.76585,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","2001-06",88.92615,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","2001-07",89.27576,
"DEU","CPI","TOT_FOODENRG","IDX2010","M","2001-08",89.23821,
